pos genetic_dist
13153149 13.153149
13153176 13.153176
13153260 13.153260
13153397 13.153397
13153412 13.153412
13153511 13.153511
13153668 13.153668
13153896 13.153896
13153936 13.153936
13153966 13.153966
13154077 13.154077
13154185 13.154185
13154291 13.154291
13154317 13.154317
13154665 13.154665
13154848 13.154848
13154867 13.154867
13155172 13.155172
13155327 13.155327
13155373 13.155373
13155609 13.155609
13155702 13.155702
13156445 13.156445
13156732 13.156732
13156954 13.156954
13157030 13.157030
13157225 13.157225
13157592 13.157592
13157611 13.157611
13157725 13.157725
13157842 13.157842
13158015 13.158015
13158597 13.158597
13159894 13.159894
13160041 13.160041
13160051 13.160051
13160093 13.160093
13160121 13.160121
13160320 13.160320
13160459 13.160459
13160521 13.160521
13160552 13.160552
13161267 13.161267
13161294 13.161294
13161712 13.161712
13161751 13.161751
13161763 13.161763
13161786 13.161786
13161848 13.161848
13162318 13.162318
13162447 13.162447
13162468 13.162468
13162643 13.162643
13163763 13.163763
13164286 13.164286
13164339 13.164339
13164394 13.164394
13164774 13.164774
13164816 13.164816
13165130 13.165130
13165271 13.165271
13165370 13.165370
13165594 13.165594
13166093 13.166093
13166500 13.166500
13167072 13.167072
13167552 13.167552
13168021 13.168021
13168081 13.168081
13168523 13.168523
13168699 13.168699
13169096 13.169096
13169317 13.169317
13169340 13.169340
13169350 13.169350
13169358 13.169358
13169646 13.169646
13169793 13.169793
13169989 13.169989
13170010 13.170010
13170039 13.170039
13170332 13.170332
13170437 13.170437
13171912 13.171912
13172111 13.172111
13172164 13.172164
13172438 13.172438
13172480 13.172480
13172716 13.172716
13173024 13.173024
13173579 13.173579
13176384 13.176384
13176548 13.176548
13178388 13.178388
13179063 13.179063
13179126 13.179126
13181305 13.181305
13181811 13.181811
13184372 13.184372
13186939 13.186939
13190093 13.190093
13191596 13.191596
13191604 13.191604
13191915 13.191915
13192194 13.192194
13192267 13.192267
13192594 13.192594
13193197 13.193197
13193844 13.193844
13194668 13.194668
13195492 13.195492
13196983 13.196983
13198409 13.198409
13198600 13.198600
13202703 13.202703
13204338 13.204338
13207596 13.207596
13207870 13.207870
13208035 13.208035
13208230 13.208230
13208820 13.208820
13209120 13.209120
13209717 13.209717
13210081 13.210081
13210445 13.210445
13210600 13.210600
13210606 13.210606
13210753 13.210753
13211132 13.211132
13211626 13.211626
13211637 13.211637
13211690 13.211690
13211713 13.211713
13212405 13.212405
13212436 13.212436
13212537 13.212537
13212620 13.212620
13212626 13.212626
13212647 13.212647
13212710 13.212710
13212719 13.212719
13212809 13.212809
13212822 13.212822
13212840 13.212840
13212938 13.212938
13213038 13.213038
13213045 13.213045
13213103 13.213103
13213112 13.213112
13213119 13.213119
13213164 13.213164
13213206 13.213206
13213228 13.213228
13213262 13.213262
13213298 13.213298
13213377 13.213377
13213442 13.213442
13213453 13.213453
13213554 13.213554
13213559 13.213559
13213631 13.213631
13213642 13.213642
13213667 13.213667
13213728 13.213728
13213792 13.213792
13213798 13.213798
13213834 13.213834
13213860 13.213860
13214081 13.214081
13214128 13.214128
13214166 13.214166
13214189 13.214189
13214241 13.214241
13214328 13.214328
13214410 13.214410
13214416 13.214416
13214426 13.214426
13214477 13.214477
13214507 13.214507
13214515 13.214515
13214522 13.214522
13214543 13.214543
13214557 13.214557
13214585 13.214585
13214596 13.214596
13214658 13.214658
13214963 13.214963
13215268 13.215268
13215328 13.215328
13215813 13.215813
13216169 13.216169
13216184 13.216184
13216201 13.216201
13216237 13.216237
13216249 13.216249
13216269 13.216269
13216280 13.216280
13216379 13.216379
13216385 13.216385
13216432 13.216432
13216585 13.216585
13216690 13.216690
13216853 13.216853
13217419 13.217419
13217681 13.217681
13217750 13.217750
13217940 13.217940
13217971 13.217971
13217989 13.217989
13218178 13.218178
13218195 13.218195
13218361 13.218361
13218432 13.218432
13218549 13.218549
13219447 13.219447
13219499 13.219499
13219700 13.219700
13219853 13.219853
13219888 13.219888
13219977 13.219977
13219999 13.219999
13220025 13.220025
13220135 13.220135
13220393 13.220393
13220537 13.220537
13220558 13.220558
13220597 13.220597
13220690 13.220690
13220738 13.220738
13220748 13.220748
13220757 13.220757
13220865 13.220865
13220909 13.220909
13221114 13.221114
13221209 13.221209
13221255 13.221255
13221285 13.221285
13221311 13.221311
13221394 13.221394
13221430 13.221430
13221503 13.221503
13221534 13.221534
13221790 13.221790
13221812 13.221812
13221967 13.221967
13222004 13.222004
13222051 13.222051
13222195 13.222195
13222474 13.222474
13222557 13.222557
13222589 13.222589
13222634 13.222634
13222741 13.222741
13223002 13.223002
13223372 13.223372
13223488 13.223488
13223580 13.223580
13223638 13.223638
13223689 13.223689
13223694 13.223694
13223724 13.223724
13223757 13.223757
13223978 13.223978
13224099 13.224099
13224101 13.224101
13224109 13.224109
13224259 13.224259
13224268 13.224268
13224299 13.224299
13224353 13.224353
13224440 13.224440
13224451 13.224451
13224541 13.224541
13224582 13.224582
13224769 13.224769
13224778 13.224778
13224836 13.224836
13224956 13.224956
13225227 13.225227
13225520 13.225520
13225525 13.225525
13225544 13.225544
13225587 13.225587
13225598 13.225598
13225612 13.225612
13225682 13.225682
13225767 13.225767
13225815 13.225815
13225828 13.225828
13225837 13.225837
13225972 13.225972
13226022 13.226022
13226095 13.226095
13226201 13.226201
13226311 13.226311
13226629 13.226629
13226882 13.226882
13227277 13.227277
13227465 13.227465
13227501 13.227501
13227617 13.227617
13227752 13.227752
13227819 13.227819
13227852 13.227852
13228053 13.228053
13228119 13.228119
13228125 13.228125
13228150 13.228150
13228223 13.228223
13228234 13.228234
13228342 13.228342
13228577 13.228577
13228678 13.228678
13228686 13.228686
13228718 13.228718
13228738 13.228738
13228758 13.228758
13228912 13.228912
13228924 13.228924
13228939 13.228939
13228957 13.228957
13229047 13.229047
13229053 13.229053
13229061 13.229061
13229066 13.229066
13229094 13.229094
13229107 13.229107
13229118 13.229118
13229159 13.229159
13229183 13.229183
13229196 13.229196
13229204 13.229204
13229222 13.229222
13229262 13.229262
13229298 13.229298
13229347 13.229347
13229399 13.229399
13229415 13.229415
13229429 13.229429
13229441 13.229441
13229448 13.229448
13229492 13.229492
13229506 13.229506
13229521 13.229521
13229534 13.229534
13229601 13.229601
13229622 13.229622
13229716 13.229716
13229727 13.229727
13229780 13.229780
13229899 13.229899
13229920 13.229920
13230030 13.230030
13230078 13.230078
13230090 13.230090
13230145 13.230145
13230169 13.230169
13230195 13.230195
13230248 13.230248
13230260 13.230260
13230282 13.230282
13230295 13.230295
13230307 13.230307
13230451 13.230451
13230479 13.230479
13230533 13.230533
13230544 13.230544
13230671 13.230671
13231335 13.231335
13231549 13.231549
13231553 13.231553
13232663 13.232663
13232820 13.232820
13232999 13.232999
13233224 13.233224
13233251 13.233251
13233270 13.233270
13233283 13.233283
13233317 13.233317
13233337 13.233337
13233648 13.233648
13233957 13.233957
13233976 13.233976
13234218 13.234218
13234307 13.234307
13234444 13.234444
13234579 13.234579
13234605 13.234605
13234813 13.234813
13234893 13.234893
13234920 13.234920
13234992 13.234992
13235012 13.235012
13235156 13.235156
13235421 13.235421
13235442 13.235442
13235586 13.235586
13235730 13.235730
13235736 13.235736
13235756 13.235756
13235806 13.235806
13235961 13.235961
13235986 13.235986
13235996 13.235996
13236189 13.236189
13236232 13.236232
13236316 13.236316
13236347 13.236347
13236528 13.236528
13236828 13.236828
13236946 13.236946
13237008 13.237008
13237113 13.237113
13237335 13.237335
13237579 13.237579
13237781 13.237781
13238002 13.238002
13238356 13.238356
13239075 13.239075
13239471 13.239471
13239612 13.239612
13240199 13.240199
13240257 13.240257
13240264 13.240264
13240340 13.240340
13240575 13.240575
13240584 13.240584
13240597 13.240597
13240625 13.240625
13240689 13.240689
13240772 13.240772
13241099 13.241099
13241533 13.241533
13241561 13.241561
13241959 13.241959
13241977 13.241977
13242011 13.242011
13242117 13.242117
13242199 13.242199
13242756 13.242756
13242859 13.242859
13242948 13.242948
13243224 13.243224
13243288 13.243288
13243338 13.243338
13243665 13.243665
13243882 13.243882
13243957 13.243957
13243998 13.243998
13244062 13.244062
13244094 13.244094
13244252 13.244252
13244295 13.244295
13244397 13.244397
13244560 13.244560
13244716 13.244716
13245081 13.245081
13245111 13.245111
13245545 13.245545
13245587 13.245587
13246088 13.246088
13246257 13.246257
13246400 13.246400
13247238 13.247238
13247344 13.247344
13247435 13.247435
13247646 13.247646
13247810 13.247810
13247918 13.247918
13248022 13.248022
13248064 13.248064
13248162 13.248162
13248186 13.248186
13248230 13.248230
13248329 13.248329
13248362 13.248362
13248478 13.248478
13248496 13.248496
13248639 13.248639
13248654 13.248654
13248707 13.248707
13248724 13.248724
13248891 13.248891
13248970 13.248970
13249083 13.249083
13249093 13.249093
13249126 13.249126
13249215 13.249215
13249229 13.249229
13249275 13.249275
13249311 13.249311
13249487 13.249487
13249715 13.249715
13249893 13.249893
13250271 13.250271
13250726 13.250726
13251001 13.251001
13251762 13.251762
13251892 13.251892
13251944 13.251944
13251973 13.251973
13252211 13.252211
13252475 13.252475
13252570 13.252570
13252631 13.252631
13252661 13.252661
13252712 13.252712
13252725 13.252725
13252748 13.252748
13252949 13.252949
13253314 13.253314
13253879 13.253879
13253889 13.253889
13253996 13.253996
13254005 13.254005
13254101 13.254101
13254119 13.254119
13254137 13.254137
13254223 13.254223
13254346 13.254346
13254377 13.254377
13254549 13.254549
13254556 13.254556
13255053 13.255053
13255079 13.255079
13255087 13.255087
13255142 13.255142
13255149 13.255149
13255159 13.255159
13255201 13.255201
13255251 13.255251
13255256 13.255256
13255460 13.255460
13255895 13.255895
13256125 13.256125
13256199 13.256199
13256254 13.256254
13256272 13.256272
13256285 13.256285
13256446 13.256446
13256591 13.256591
13256608 13.256608
13256768 13.256768
13256888 13.256888
13257157 13.257157
13257374 13.257374
13257384 13.257384
13257535 13.257535
13257896 13.257896
13258638 13.258638
13258805 13.258805
13258852 13.258852
13258878 13.258878
13259092 13.259092
13259149 13.259149
13259187 13.259187
13259201 13.259201
13259271 13.259271
13259319 13.259319
13259428 13.259428
13259447 13.259447
13259506 13.259506
13259587 13.259587
13259596 13.259596
13259614 13.259614
13259624 13.259624
13259710 13.259710
13259907 13.259907
13259963 13.259963
13259988 13.259988
13260002 13.260002
13260009 13.260009
13260021 13.260021
13260189 13.260189
13262131 13.262131
13262139 13.262139
13262193 13.262193
13262724 13.262724
13263454 13.263454
13265538 13.265538
13265614 13.265614
13266954 13.266954
13268152 13.268152
13268249 13.268249
13269013 13.269013
13270012 13.270012
13270172 13.270172
13270718 13.270718
13270724 13.270724
13270884 13.270884
13271406 13.271406
13271751 13.271751
13271871 13.271871
13272088 13.272088
13272121 13.272121
13272215 13.272215
13272259 13.272259
13272294 13.272294
13272319 13.272319
13272355 13.272355
13272412 13.272412
13272725 13.272725
13272994 13.272994
13273224 13.273224
13273280 13.273280
13273293 13.273293
13273298 13.273298
13273542 13.273542
13274143 13.274143
13274516 13.274516
13274556 13.274556
13274572 13.274572
13274916 13.274916
13275460 13.275460
13275776 13.275776
13275883 13.275883
13275952 13.275952
13275970 13.275970
13276036 13.276036
13276043 13.276043
13276345 13.276345
13276849 13.276849
13277324 13.277324
13277978 13.277978
13278936 13.278936
13279354 13.279354
13279417 13.279417
13279618 13.279618
13279733 13.279733
13280046 13.280046
13280534 13.280534
13280756 13.280756
13280920 13.280920
13281345 13.281345
13281462 13.281462
13281532 13.281532
13281651 13.281651
13281706 13.281706
13282758 13.282758
13283006 13.283006
13283418 13.283418
13283666 13.283666
13284492 13.284492
13284527 13.284527
13284758 13.284758
13285075 13.285075
13285156 13.285156
13285222 13.285222
13285408 13.285408
13285445 13.285445
13285631 13.285631
13285736 13.285736
13286176 13.286176
13286218 13.286218
13286581 13.286581
13286708 13.286708
13286796 13.286796
13287043 13.287043
13287386 13.287386
13287432 13.287432
13287681 13.287681
13287814 13.287814
13288221 13.288221
13288306 13.288306
13288553 13.288553
13288789 13.288789
13289055 13.289055
13289245 13.289245
13289318 13.289318
13289347 13.289347
13289404 13.289404
13289457 13.289457
13289630 13.289630
13289643 13.289643
13289692 13.289692
13289694 13.289694
13289713 13.289713
13289769 13.289769
13290060 13.290060
13290081 13.290081
13290179 13.290179
13290188 13.290188
13290191 13.290191
13290236 13.290236
13290295 13.290295
13290306 13.290306
13290319 13.290319
13290335 13.290335
13290358 13.290358
13290369 13.290369
13290379 13.290379
13290466 13.290466
13290652 13.290652
13290675 13.290675
13290688 13.290688
13290840 13.290840
13290848 13.290848
13290883 13.290883
13290893 13.290893
13290905 13.290905
13290913 13.290913
13290926 13.290926
13291032 13.291032
13291152 13.291152
13291463 13.291463
13291554 13.291554
13291585 13.291585
13291598 13.291598
13291826 13.291826
13292153 13.292153
13292224 13.292224
13292353 13.292353
13292431 13.292431
13292453 13.292453
13292469 13.292469
13292541 13.292541
13292584 13.292584
13292659 13.292659
13292689 13.292689
13292693 13.292693
13292698 13.292698
13292741 13.292741
13293125 13.293125
13293360 13.293360
13293370 13.293370
13293476 13.293476
13293660 13.293660
13293678 13.293678
13293787 13.293787
13293837 13.293837
13293848 13.293848
13293887 13.293887
13293956 13.293956
13293973 13.293973
13293996 13.293996
13294036 13.294036
13294111 13.294111
13294154 13.294154
13294288 13.294288
13294569 13.294569
13294669 13.294669
13294672 13.294672
13294677 13.294677
13294913 13.294913
13294920 13.294920
13294994 13.294994
13295206 13.295206
13295281 13.295281
13295297 13.295297
13295332 13.295332
13295354 13.295354
13295386 13.295386
13295400 13.295400
13295439 13.295439
13295501 13.295501
13295517 13.295517
13295906 13.295906
13295923 13.295923
13295952 13.295952
13296062 13.296062
13296098 13.296098
13296107 13.296107
13296157 13.296157
13296181 13.296181
13296276 13.296276
13296485 13.296485
13296561 13.296561
13296619 13.296619
13297004 13.297004
13297106 13.297106
13297169 13.297169
13297190 13.297190
13297246 13.297246
13297405 13.297405
13297414 13.297414
13297608 13.297608
13297760 13.297760
13297990 13.297990
13298223 13.298223
13298297 13.298297
13298329 13.298329
13298447 13.298447
13298474 13.298474
13298585 13.298585
13298677 13.298677
13298702 13.298702
13298941 13.298941
13299176 13.299176
13299202 13.299202
13299259 13.299259
13299419 13.299419
13299513 13.299513
13299543 13.299543
13299556 13.299556
13299597 13.299597
13299668 13.299668
13299742 13.299742
13300137 13.300137
13300255 13.300255
13300520 13.300520
13300551 13.300551
13300864 13.300864
13300957 13.300957
13301070 13.301070
13301135 13.301135
13301202 13.301202
13301265 13.301265
13301277 13.301277
13301341 13.301341
13301524 13.301524
13301699 13.301699
13301734 13.301734
13301853 13.301853
13302547 13.302547
13302942 13.302942
13303273 13.303273
13303551 13.303551
13303669 13.303669
13303829 13.303829
13304411 13.304411
13304422 13.304422
13304669 13.304669
13304837 13.304837
13305060 13.305060
13305122 13.305122
13305296 13.305296
13305435 13.305435
13305527 13.305527
13305620 13.305620
13305786 13.305786
13305980 13.305980
13306049 13.306049
13306071 13.306071
13306218 13.306218
13306372 13.306372
13306798 13.306798
13306904 13.306904
13306973 13.306973
13307384 13.307384
13307429 13.307429
13307668 13.307668
13307677 13.307677
13307705 13.307705
13307731 13.307731
13307813 13.307813
13307914 13.307914
13308269 13.308269
13308276 13.308276
13308355 13.308355
13308532 13.308532
13308592 13.308592
13309543 13.309543
13309603 13.309603
13309893 13.309893
13310145 13.310145
13310697 13.310697
13311403 13.311403
13311924 13.311924
13311995 13.311995
13312132 13.312132
13312205 13.312205
13312876 13.312876
13312882 13.312882
13313226 13.313226
13313351 13.313351
13313384 13.313384
13313409 13.313409
13313459 13.313459
13313538 13.313538
13313819 13.313819
13313866 13.313866
13313881 13.313881
13313992 13.313992
13314102 13.314102
13314272 13.314272
13314729 13.314729
13314772 13.314772
13314802 13.314802
13314878 13.314878
13314962 13.314962
13315015 13.315015
13315070 13.315070
13315086 13.315086
13315119 13.315119
13315264 13.315264
13315451 13.315451
13315485 13.315485
13315501 13.315501
13315663 13.315663
13315807 13.315807
13315858 13.315858
13315899 13.315899
13315909 13.315909
13315924 13.315924
13315966 13.315966
13316034 13.316034
13316107 13.316107
13316173 13.316173
13316187 13.316187
13316221 13.316221
13316231 13.316231
13316267 13.316267
13316297 13.316297
13316790 13.316790
13316891 13.316891
13317322 13.317322
13317327 13.317327
13317395 13.317395
13317468 13.317468
13317536 13.317536
13317586 13.317586
13317874 13.317874
13318455 13.318455
13318547 13.318547
13318550 13.318550
13318658 13.318658
13318781 13.318781
13318808 13.318808
13319378 13.319378
13319401 13.319401
13319479 13.319479
13319521 13.319521
13319932 13.319932
13319945 13.319945
13320011 13.320011
13320079 13.320079
13320167 13.320167
13320186 13.320186
13320246 13.320246
13320260 13.320260
13320266 13.320266
13320419 13.320419
13320483 13.320483
13320510 13.320510
13320528 13.320528
13320625 13.320625
13320681 13.320681
13321515 13.321515
13321769 13.321769
13322254 13.322254
13323834 13.323834
13324127 13.324127
13324463 13.324463
13324537 13.324537
13324824 13.324824
13325199 13.325199
13325327 13.325327
13325350 13.325350
13325589 13.325589
13325954 13.325954
13326265 13.326265
13326339 13.326339
13326358 13.326358
13326856 13.326856
13326898 13.326898
13327639 13.327639
13327827 13.327827
13328401 13.328401
13328730 13.328730
13328998 13.328998
13329166 13.329166
13329536 13.329536
13329683 13.329683
13330037 13.330037
13330096 13.330096
13330184 13.330184
13330185 13.330185
13330244 13.330244
13330305 13.330305
13330913 13.330913
13331077 13.331077
13331156 13.331156
13331161 13.331161
13331174 13.331174
13331201 13.331201
13331380 13.331380
13331409 13.331409
13331500 13.331500
13331564 13.331564
13331570 13.331570
13332002 13.332002
13332032 13.332032
13332224 13.332224
13332251 13.332251
13332343 13.332343
13332424 13.332424
13332470 13.332470
13332493 13.332493
13332537 13.332537
13332570 13.332570
13332739 13.332739
13332832 13.332832
13332952 13.332952
13333062 13.333062
13333069 13.333069
13333403 13.333403
13333417 13.333417
13333446 13.333446
13333612 13.333612
13333843 13.333843
13333924 13.333924
13333984 13.333984
13333985 13.333985
13334335 13.334335
13334451 13.334451
13334942 13.334942
13335150 13.335150
13335190 13.335190
13335354 13.335354
13335629 13.335629
13336041 13.336041
13336925 13.336925
13337619 13.337619
13337720 13.337720
13338504 13.338504
13338814 13.338814
13339039 13.339039
13339594 13.339594
13340122 13.340122
13341041 13.341041
13341396 13.341396
13341403 13.341403
13341416 13.341416
13341570 13.341570
13341968 13.341968
13342887 13.342887
13343204 13.343204
13343485 13.343485
13343670 13.343670
13343686 13.343686
13343711 13.343711
13343717 13.343717
13343756 13.343756
13345216 13.345216
13345391 13.345391
13346711 13.346711
13348928 13.348928
13349033 13.349033
13349054 13.349054
13349079 13.349079
13349116 13.349116
13349192 13.349192
13349199 13.349199
13349204 13.349204
13349259 13.349259
13349393 13.349393
13349439 13.349439
13349483 13.349483
13349535 13.349535
13349557 13.349557
13349573 13.349573
13349662 13.349662
13349675 13.349675
13349681 13.349681
13349723 13.349723
13349756 13.349756
13349783 13.349783
13349799 13.349799
13350017 13.350017
13350024 13.350024
13350384 13.350384
13350467 13.350467
13350687 13.350687
13350762 13.350762
13350822 13.350822
13350948 13.350948
13351141 13.351141
13351206 13.351206
13351228 13.351228
13351292 13.351292
13351337 13.351337
13351372 13.351372
13351413 13.351413
13352074 13.352074
13352199 13.352199
13352215 13.352215
13352266 13.352266
13352273 13.352273
13352296 13.352296
13352398 13.352398
13352403 13.352403
13352416 13.352416
13352432 13.352432
13352471 13.352471
13352480 13.352480
13352502 13.352502
13352577 13.352577
13352789 13.352789
13352804 13.352804
13352851 13.352851
13352932 13.352932
13352950 13.352950
13352977 13.352977
13353140 13.353140
13353228 13.353228
13353238 13.353238
13353243 13.353243
13353245 13.353245
13353262 13.353262
13353277 13.353277
13353347 13.353347
13353394 13.353394
13353455 13.353455
13353461 13.353461
13353488 13.353488
13353558 13.353558
13353567 13.353567
13353648 13.353648
13353688 13.353688
13353717 13.353717
13353754 13.353754
13353761 13.353761
13353804 13.353804
13353975 13.353975
13353982 13.353982
13354008 13.354008
13354034 13.354034
13354068 13.354068
13354700 13.354700
13355115 13.355115
13355838 13.355838
13356148 13.356148
13356176 13.356176
13356352 13.356352
13356662 13.356662
13356711 13.356711
13356867 13.356867
13356878 13.356878
13356939 13.356939
13356972 13.356972
13357004 13.357004
13357355 13.357355
13357662 13.357662
13357809 13.357809
13358534 13.358534
13359040 13.359040
13359460 13.359460
13359522 13.359522
13359629 13.359629
13359781 13.359781
13359959 13.359959
13360988 13.360988
13362106 13.362106
13362210 13.362210
13362393 13.362393
13362692 13.362692
13363067 13.363067
13363343 13.363343
13363493 13.363493
13363661 13.363661
13364397 13.364397
13364428 13.364428
13364468 13.364468
13364749 13.364749
13365232 13.365232
13366153 13.366153
13366925 13.366925
13367118 13.367118
13367835 13.367835
13368016 13.368016
13368675 13.368675
13369709 13.369709
13369786 13.369786
13369791 13.369791
13369984 13.369984
13370615 13.370615
13372217 13.372217
13372329 13.372329
13372388 13.372388
13374856 13.374856
13374960 13.374960
13375064 13.375064
13376062 13.376062
13376302 13.376302
13377577 13.377577
13377831 13.377831
13377833 13.377833
13378125 13.378125
13378213 13.378213
13378243 13.378243
13378301 13.378301
13378773 13.378773
13378829 13.378829
13379199 13.379199
13379236 13.379236
13379461 13.379461
13379483 13.379483
13379591 13.379591
13379985 13.379985
13380190 13.380190
13380208 13.380208
13380589 13.380589
13380657 13.380657
13380837 13.380837
13380927 13.380927
13381082 13.381082
13381124 13.381124
13381181 13.381181
13381281 13.381281
13381648 13.381648
13382118 13.382118
13382829 13.382829
13382839 13.382839
13383266 13.383266
13383332 13.383332
13385934 13.385934
13386157 13.386157
13386396 13.386396
13386542 13.386542
13386633 13.386633
13386889 13.386889
13387138 13.387138
13387196 13.387196
13387446 13.387446
13387560 13.387560
13387762 13.387762
13388000 13.388000
13388117 13.388117
13388123 13.388123
13388193 13.388193
13388728 13.388728
13388933 13.388933
13389187 13.389187
13389447 13.389447
13389482 13.389482
13389497 13.389497
13389890 13.389890
13390288 13.390288
13390578 13.390578
13390624 13.390624
13390662 13.390662
13390700 13.390700
13390840 13.390840
13390866 13.390866
13390989 13.390989
13391016 13.391016
13391026 13.391026
13391046 13.391046
13391164 13.391164
13391210 13.391210
13391279 13.391279
13391404 13.391404
13391520 13.391520
13391746 13.391746
13391850 13.391850
13392027 13.392027
13392426 13.392426
13392664 13.392664
13393131 13.393131
13393679 13.393679
13393987 13.393987
13394068 13.394068
13394293 13.394293
13394723 13.394723
13394987 13.394987
13395455 13.395455
13395541 13.395541
13395554 13.395554
13395597 13.395597
13395725 13.395725
13395766 13.395766
13396381 13.396381
13396467 13.396467
13396583 13.396583
13396840 13.396840
13396854 13.396854
13397630 13.397630
13398769 13.398769
13398851 13.398851
13399005 13.399005
13399874 13.399874
13400511 13.400511
13400589 13.400589
13400807 13.400807
13400828 13.400828
13400846 13.400846
13400938 13.400938
13400993 13.400993
13401237 13.401237
13401291 13.401291
13401511 13.401511
13401768 13.401768
13402319 13.402319
13402528 13.402528
13402718 13.402718
13402813 13.402813
13403331 13.403331
13404501 13.404501
13404688 13.404688
13404887 13.404887
13405068 13.405068
13405481 13.405481
13405683 13.405683
13406181 13.406181
13406280 13.406280
13406370 13.406370
13406839 13.406839
13407090 13.407090
13408029 13.408029
13408169 13.408169
13408284 13.408284
13410574 13.410574
13410958 13.410958
13411267 13.411267
13411912 13.411912
13411915 13.411915
13412078 13.412078
13412181 13.412181
13412449 13.412449
13412688 13.412688
13412988 13.412988
13413146 13.413146
13413348 13.413348
13413481 13.413481
13413502 13.413502
13413551 13.413551
13413936 13.413936
13414008 13.414008
13415256 13.415256
13415310 13.415310
13415669 13.415669
13415670 13.415670
13415701 13.415701
13415775 13.415775
13415786 13.415786
13416096 13.416096
13416150 13.416150
13416327 13.416327
13416354 13.416354
13416373 13.416373
13416389 13.416389
13416590 13.416590
13416613 13.416613
13416885 13.416885
13416952 13.416952
13417032 13.417032
13417077 13.417077
13417136 13.417136
13417161 13.417161
13417167 13.417167
13417264 13.417264
13417333 13.417333
13417449 13.417449
13417566 13.417566
13417650 13.417650
13417828 13.417828
13417882 13.417882
13417912 13.417912
13417968 13.417968
13417999 13.417999
13418029 13.418029
13418236 13.418236
13418246 13.418246
13418345 13.418345
13418350 13.418350
13418427 13.418427
13420433 13.420433
13421399 13.421399
13423101 13.423101
13425257 13.425257
13426412 13.426412
13427409 13.427409
13433936 13.433936
13434492 13.434492
13434939 13.434939
13435437 13.435437
13435460 13.435460
13436714 13.436714
13437972 13.437972
13438356 13.438356
13439573 13.439573
13439929 13.439929
13441350 13.441350
13441497 13.441497
13441636 13.441636
13443439 13.443439
13443714 13.443714
13444174 13.444174
13444237 13.444237
13447246 13.447246
13448544 13.448544
13449299 13.449299
13450273 13.450273
13451703 13.451703
13451918 13.451918
13453158 13.453158
13453173 13.453173
13454273 13.454273
13454996 13.454996
13455170 13.455170
13455747 13.455747
13456518 13.456518
13456577 13.456577
13456704 13.456704
13457501 13.457501
13458228 13.458228
13458952 13.458952
13459675 13.459675
13460318 13.460318
13461520 13.461520
13461685 13.461685
13461830 13.461830
13462545 13.462545
13462729 13.462729
13462862 13.462862
13463236 13.463236
13463570 13.463570
13463595 13.463595
13464239 13.464239
13465685 13.465685
13465882 13.465882
13466069 13.466069
13466251 13.466251
13467535 13.467535
13468253 13.468253
13468531 13.468531
13470644 13.470644
13470881 13.470881
13471868 13.471868
13471937 13.471937
13475178 13.475178
13475247 13.475247
13475385 13.475385
13475852 13.475852
13476431 13.476431
13476475 13.476475
13476753 13.476753
13477322 13.477322
13477963 13.477963
13477990 13.477990
13478011 13.478011
13478046 13.478046
13478057 13.478057
13478058 13.478058
13478141 13.478141
13478416 13.478416
13478502 13.478502
13478543 13.478543
13478588 13.478588
13478777 13.478777
13478825 13.478825
13478903 13.478903
13479027 13.479027
13479216 13.479216
13479305 13.479305
13479312 13.479312
13479546 13.479546
13479586 13.479586
13479710 13.479710
13479717 13.479717
13480729 13.480729
13480785 13.480785
13480912 13.480912
13481732 13.481732
13481742 13.481742
13481781 13.481781
13481852 13.481852
13481869 13.481869
13481930 13.481930
13481937 13.481937
13482003 13.482003
13482165 13.482165
13482233 13.482233
13482248 13.482248
13482295 13.482295
13482311 13.482311
13482343 13.482343
13482416 13.482416
13482489 13.482489
13482540 13.482540
13482896 13.482896
13482901 13.482901
13483286 13.483286
13484056 13.484056
13484179 13.484179
13484427 13.484427
13484648 13.484648
13485770 13.485770
13486266 13.486266
13486672 13.486672
13487466 13.487466
13488083 13.488083
13488134 13.488134
13488679 13.488679
13488994 13.488994
13489000 13.489000
13489011 13.489011
13489036 13.489036
13489108 13.489108
13489464 13.489464
13489492 13.489492
13491285 13.491285
13491420 13.491420
13491511 13.491511
13491664 13.491664
13492253 13.492253
13492396 13.492396
13492603 13.492603
13492639 13.492639
13492675 13.492675
13492969 13.492969
13493027 13.493027
13493129 13.493129
13493371 13.493371
13493411 13.493411
13493437 13.493437
13493472 13.493472
13493513 13.493513
13493555 13.493555
13493562 13.493562
13493582 13.493582
13493608 13.493608
13493634 13.493634
13493678 13.493678
13493685 13.493685
13493695 13.493695
13493735 13.493735
13493828 13.493828
13493872 13.493872
13494185 13.494185
13494198 13.494198
13494254 13.494254
13494260 13.494260
13494387 13.494387
13494535 13.494535
13494548 13.494548
13494600 13.494600
13494613 13.494613
13494624 13.494624
13494701 13.494701
13494775 13.494775
13494802 13.494802
13495007 13.495007
13495050 13.495050
13495076 13.495076
13495106 13.495106
13495178 13.495178
13495270 13.495270
13495596 13.495596
13495624 13.495624
13495931 13.495931
13495945 13.495945
13496380 13.496380
13496395 13.496395
13496701 13.496701
13496769 13.496769
13497012 13.497012
13497180 13.497180
13497313 13.497313
13497851 13.497851
13498206 13.498206
13498222 13.498222
13498286 13.498286
13498350 13.498350
