physical_position NN DD 
14144719 0.4798 0.5202
14144755 0.4799 0.5201
14144791 0.4798 0.5202
14144976 0.4797 0.5203
14145157 0.4798 0.5202
14145289 0.4798 0.5202
14145532 0.4797 0.5203
14145845 0.4793 0.5207
14146215 0.4779 0.5221
14146222 0.4779 0.5221
14146479 0.4770 0.5230
14146685 0.4762 0.5238
14146729 0.4761 0.5239
14146875 0.4757 0.5243
14147368 0.4741 0.5259
14147698 0.4732 0.5268
14147779 0.4728 0.5272
14147962 0.4724 0.5276
14148023 0.4722 0.5278
14148046 0.4721 0.5279
14148641 0.4707 0.5293
14149052 0.4697 0.5303
14149173 0.4695 0.5305
14149410 0.4688 0.5312
14149456 0.4729 0.5271
14149597 0.4736 0.5264
14149787 0.4744 0.5256
14150103 0.4758 0.5242
14150539 0.4778 0.5222
14150577 0.4779 0.5221
14150639 0.4782 0.5218
14150774 0.4789 0.5211
14150836 0.4791 0.5209
14151153 0.4792 0.5208
14151169 0.4791 0.5209
14151174 0.4791 0.5209
14151307 0.4791 0.5209
14151481 0.4796 0.5204
14151538 0.4797 0.5203
14151651 0.4799 0.5201
14151671 0.4799 0.5201
14152095 0.4802 0.5198
14152541 0.4805 0.5195
14153436 0.4813 0.5187
14153639 0.4816 0.5184
14154079 0.4818 0.5182
14154110 0.4817 0.5183
14154393 0.4821 0.5179
14154951 0.4825 0.5175
14154989 0.4826 0.5174
14155080 0.4825 0.5175
14155190 0.4827 0.5173
14155467 0.4830 0.5170
14156206 0.4837 0.5163
14156282 0.4837 0.5163
14156336 0.4838 0.5162
14156341 0.4838 0.5162
14156766 0.4841 0.5159
14156784 0.4902 0.5098
14157065 0.4897 0.5103
14157255 0.4891 0.5109
14157507 0.4886 0.5114
14157530 0.4885 0.5115
14157734 0.4882 0.5118
14157822 0.4880 0.5120
14157879 0.4880 0.5120
14157961 0.4819 0.5181
14158019 0.4813 0.5187
14158062 0.4810 0.5190
14158119 0.4801 0.5199
14158253 0.4802 0.5198
14158822 0.4809 0.5191
14158907 0.4809 0.5191
14160116 0.4717 0.5283
14160264 0.4718 0.5282
14160385 0.4720 0.5280
14160653 0.4721 0.5279
14161056 0.4724 0.5276
14161590 0.4727 0.5273
14161742 0.4727 0.5273
14161848 0.4727 0.5273
14162558 0.4730 0.5270
14162918 0.4734 0.5266
14162928 0.4734 0.5266
14163074 0.4735 0.5265
14163117 0.4735 0.5265
14163178 0.4735 0.5265
14163262 0.4735 0.5265
14163527 0.4738 0.5262
14163974 0.4740 0.5260
14164224 0.4741 0.5259
14164934 0.4747 0.5253
14165160 0.4748 0.5252
14165286 0.4749 0.5251
14165460 0.4751 0.5249
14165530 0.4751 0.5249
14165657 0.4751 0.5249
14165721 0.4752 0.5248
14165747 0.4752 0.5248
14166801 0.4757 0.5243
14167734 0.4759 0.5241
14167782 0.4759 0.5241
14168055 0.4762 0.5238
14168176 0.4762 0.5238
14168200 0.4762 0.5238
14168572 0.4764 0.5236
14168758 0.4765 0.5235
14169718 0.4770 0.5230
14169756 0.4770 0.5230
14170112 0.4770 0.5230
14170401 0.4771 0.5229
14170663 0.4773 0.5227
14170786 0.4773 0.5227
14171450 0.4777 0.5223
14171720 0.4778 0.5222
14171730 0.4778 0.5222
14172151 0.4785 0.5215
14172462 0.4793 0.5207
14172668 0.4798 0.5202
14173172 0.4809 0.5191
14173571 0.4818 0.5182
14173649 0.4820 0.5180
14174255 0.4834 0.5166
14174606 0.4843 0.5157
14174733 0.4845 0.5155
14174959 0.4851 0.5149
14175664 0.4870 0.5130
14175717 0.4870 0.5130
14175741 0.4870 0.5130
14175856 0.4871 0.5129
14176022 0.4872 0.5128
14176276 0.4874 0.5126
14176345 0.4874 0.5126
14176865 0.4879 0.5121
14177043 0.4882 0.5118
14177257 0.4883 0.5117
14177309 0.4884 0.5116
14177357 0.4884 0.5116
14177362 0.4884 0.5116
14177383 0.4884 0.5116
14177495 0.4885 0.5115
14177516 0.4885 0.5115
14177643 0.4886 0.5114
14177831 0.4888 0.5112
14177874 0.4888 0.5112
14177915 0.4888 0.5112
14178056 0.4888 0.5112
14178193 0.4889 0.5111
14178217 0.4890 0.5110
14178605 0.4877 0.5123
14179189 0.4810 0.5190
14179310 0.4806 0.5194
14179317 0.4806 0.5194
14179411 0.4802 0.5198
14179465 0.4800 0.5200
14179496 0.4799 0.5201
14179524 0.4798 0.5202
14179615 0.4795 0.5205
14179871 0.4784 0.5216
14179898 0.4783 0.5217
14179993 0.4780 0.5220
14180012 0.4779 0.5221
14180059 0.4777 0.5223
14180084 0.4776 0.5224
14180378 0.4763 0.5237
14180688 0.4760 0.5240
14181589 0.4751 0.5249
14181765 0.4749 0.5251
14182421 0.4741 0.5259
14185728 0.4741 0.5259
14189283 0.4760 0.5240
14189556 0.4760 0.5240
14189712 0.4762 0.5238
14191152 0.4768 0.5232
14191170 0.4768 0.5232
14193536 0.4842 0.5158
14193856 0.4844 0.5156
14193864 0.4844 0.5156
14193932 0.4844 0.5156
14193983 0.4845 0.5155
14193992 0.4844 0.5156
14193998 0.4844 0.5156
14194005 0.4844 0.5156
14194451 0.4845 0.5155
14194718 0.4846 0.5154
14195865 0.4848 0.5152
14198828 0.4849 0.5151
14199030 0.4849 0.5151
14199453 0.4851 0.5149
14199639 0.4851 0.5149
14200183 0.4849 0.5151
14200275 0.4851 0.5149
14201066 0.4850 0.5150
14201656 0.4850 0.5150
14202077 0.4850 0.5150
14202950 0.4849 0.5151
14205891 0.4848 0.5152
14206491 0.4848 0.5152
14207146 0.4848 0.5152
14208182 0.4847 0.5153
14208366 0.4847 0.5153
14209940 0.4846 0.5154
14210478 0.4848 0.5152
14210519 0.4848 0.5152
14211359 0.4848 0.5152
14211617 0.4847 0.5153
14211943 0.4847 0.5153
14212180 0.4847 0.5153
14212241 0.4847 0.5153
14212854 0.4846 0.5154
14212865 0.4846 0.5154
14214615 0.4846 0.5154
14215907 0.4846 0.5154
14216275 0.4848 0.5152
14216908 0.4847 0.5153
14217467 0.4848 0.5152
14218240 0.4847 0.5153
14218939 0.4848 0.5152
14219009 0.4848 0.5152
14219374 0.4847 0.5153
14220774 0.4848 0.5152
14221105 0.4849 0.5151
14223125 0.4853 0.5147
14223749 0.4854 0.5146
14223835 0.4854 0.5146
14224219 0.4853 0.5147
14226647 0.4851 0.5149
14227839 0.4848 0.5152
14228628 0.4847 0.5153
14230400 0.4845 0.5155
14230433 0.4845 0.5155
14230671 0.4845 0.5155
14232322 0.4841 0.5159
14232988 0.4840 0.5160
14234097 0.4838 0.5162
14235000 0.4838 0.5162
14235181 0.4838 0.5162
14237248 0.4833 0.5167
14240176 0.4827 0.5173
14243836 0.4826 0.5174
14244280 0.4825 0.5175
14244572 0.4826 0.5174
14244649 0.4825 0.5175
14244708 0.4826 0.5174
14244785 0.4826 0.5174
14245259 0.4824 0.5176
14245343 0.4825 0.5175
14246009 0.4826 0.5174
14246330 0.4826 0.5174
14246511 0.4825 0.5175
14246725 0.4826 0.5174
14246793 0.4826 0.5174
14247174 0.4824 0.5176
14247260 0.4824 0.5176
14247261 0.4824 0.5176
14247273 0.4824 0.5176
14247300 0.4824 0.5176
14247526 0.4824 0.5176
14247568 0.4824 0.5176
14247794 0.4824 0.5176
14247956 0.4824 0.5176
14247995 0.4825 0.5175
14248022 0.4825 0.5175
14248444 0.4824 0.5176
14248547 0.4824 0.5176
14248669 0.4824 0.5176
14248789 0.4824 0.5176
14248827 0.4824 0.5176
14248837 0.4824 0.5176
14249094 0.4821 0.5179
14249621 0.4820 0.5180
14249685 0.4820 0.5180
14249754 0.4818 0.5182
14249859 0.4817 0.5183
14249929 0.4816 0.5184
14250145 0.4812 0.5188
14250399 0.4809 0.5191
14250537 0.4805 0.5195
14250872 0.4802 0.5198
14251145 0.4796 0.5204
14251168 0.4796 0.5204
14251195 0.4796 0.5204
14251396 0.4792 0.5208
14251407 0.4791 0.5209
14251528 0.4790 0.5210
14251918 0.4786 0.5214
14252294 0.4780 0.5220
14252369 0.4779 0.5221
14252457 0.4716 0.5284
14252503 0.4767 0.5233
14252657 0.4765 0.5235
14252692 0.4763 0.5237
14252703 0.4763 0.5237
14252763 0.4763 0.5237
14252792 0.4763 0.5237
14252953 0.4760 0.5240
14253014 0.4761 0.5239
14253175 0.4763 0.5237
14253185 0.4763 0.5237
14253344 0.4766 0.5234
14253496 0.4770 0.5230
14253503 0.4770 0.5230
14253572 0.4773 0.5227
14253581 0.4773 0.5227
14253702 0.4774 0.5226
14253752 0.4774 0.5226
14253835 0.4775 0.5225
14253879 0.4776 0.5224
14253913 0.4775 0.5225
14254138 0.4776 0.5224
14254241 0.4777 0.5223
14254258 0.4777 0.5223
14254276 0.4777 0.5223
14254321 0.4777 0.5223
14254358 0.4777 0.5223
14254413 0.4777 0.5223
14254464 0.4774 0.5226
14254476 0.4774 0.5226
14254639 0.4764 0.5236
14254649 0.4764 0.5236
14254838 0.4752 0.5248
14254939 0.4752 0.5248
14254960 0.4752 0.5248
14255062 0.4752 0.5248
14255139 0.4752 0.5248
14255152 0.4752 0.5248
14255203 0.4752 0.5248
14255396 0.4744 0.5256
14255410 0.4743 0.5257
14255426 0.4743 0.5257
14255434 0.4743 0.5257
14255756 0.4729 0.5271
14255890 0.4722 0.5278
14256001 0.4718 0.5282
14256165 0.4710 0.5290
14256174 0.4710 0.5290
14256271 0.4706 0.5294
14256314 0.4704 0.5296
14256331 0.4704 0.5296
14256349 0.4702 0.5298
14256358 0.4702 0.5298
14256429 0.4699 0.5301
14256543 0.4693 0.5307
14256554 0.4693 0.5307
14256609 0.4691 0.5309
14256691 0.4693 0.5307
14256707 0.4692 0.5308
14256840 0.4695 0.5305
14256861 0.4695 0.5305
14257499 0.4703 0.5297
14257506 0.4704 0.5296
14257680 0.4706 0.5294
14257694 0.4707 0.5293
14257788 0.4709 0.5291
14257835 0.4710 0.5290
14258138 0.4717 0.5283
14258164 0.4717 0.5283
14258199 0.4718 0.5282
14258217 0.4718 0.5282
14258292 0.4720 0.5280
14258418 0.4721 0.5279
14258507 0.4721 0.5279
14259187 0.4730 0.5270
14260522 0.4748 0.5252
14262560 0.4744 0.5256
14263501 0.4741 0.5259
14264396 0.4739 0.5261
14265251 0.4737 0.5263
14265260 0.4737 0.5263
14265830 0.4735 0.5265
14266622 0.4733 0.5267
14267044 0.4729 0.5271
14267279 0.4728 0.5272
14267305 0.4728 0.5272
14267553 0.4725 0.5275
14267749 0.4724 0.5276
14267809 0.4723 0.5277
14267842 0.4723 0.5277
14267850 0.4723 0.5277
14268119 0.4721 0.5279
14268157 0.4721 0.5279
14268168 0.4721 0.5279
14268204 0.4721 0.5279
14268240 0.4722 0.5278
14268275 0.4723 0.5277
14268290 0.4723 0.5277
14268298 0.4723 0.5277
14268311 0.4723 0.5277
14268438 0.4725 0.5275
14268462 0.4726 0.5274
14268471 0.4726 0.5274
14268481 0.4726 0.5274
14268593 0.4728 0.5272
14268670 0.4729 0.5271
14268700 0.4730 0.5270
14268759 0.4730 0.5270
14268789 0.4732 0.5268
14269586 0.4745 0.5255
14270076 0.4752 0.5248
14270808 0.4765 0.5235
14275623 0.4696 0.5304
14275765 0.4701 0.5299
14275811 0.4702 0.5298
14275841 0.4704 0.5296
14276012 0.4710 0.5290
14276222 0.4719 0.5281
14276398 0.4727 0.5273
14276803 0.4746 0.5254
14276849 0.4746 0.5254
14277029 0.4746 0.5254
14277253 0.4746 0.5254
14277931 0.4745 0.5255
14277940 0.4745 0.5255
14277980 0.4745 0.5255
14278617 0.4745 0.5255
14279687 0.4743 0.5257
14279849 0.4743 0.5257
14280015 0.4743 0.5257
14280185 0.4743 0.5257
14280196 0.4743 0.5257
14280255 0.4718 0.5282
14280282 0.4718 0.5282
14280329 0.4717 0.5283
14280338 0.4717 0.5283
14280381 0.4715 0.5285
14280502 0.4712 0.5288
14280667 0.4713 0.5287
14280695 0.4713 0.5287
14280921 0.4715 0.5285
14280940 0.4715 0.5285
14281112 0.4715 0.5285
14281240 0.4715 0.5285
14281278 0.4715 0.5285
14281345 0.4715 0.5285
14281480 0.4716 0.5284
14281633 0.4718 0.5282
14281713 0.4718 0.5282
14281743 0.4718 0.5282
14281801 0.4719 0.5281
14282113 0.4721 0.5279
14282695 0.4723 0.5277
14282918 0.4726 0.5274
14283252 0.4727 0.5273
14283723 0.4730 0.5270
14284333 0.4734 0.5266
14284360 0.4734 0.5266
14284446 0.4734 0.5266
14284580 0.4771 0.5229
14284665 0.4794 0.5206
14284989 0.4779 0.5221
14285590 0.4752 0.5248
14285721 0.4782 0.5218
14285742 0.4781 0.5219
14285752 0.4781 0.5219
14286075 0.4765 0.5235
14286414 0.4749 0.5251
14286488 0.4744 0.5256
14286501 0.4745 0.5255
14286564 0.4768 0.5232
14286575 0.4769 0.5231
14286641 0.4765 0.5235
14286749 0.4762 0.5238
14286935 0.4692 0.5308
14286996 0.4688 0.5312
14287005 0.4688 0.5312
14287059 0.4685 0.5315
14287068 0.4684 0.5316
14287111 0.4743 0.5257
14287150 0.4741 0.5259
14287287 0.4679 0.5321
14287488 0.4670 0.5330
14288007 0.4645 0.5355
14288034 0.4642 0.5358
14288133 0.4638 0.5362
14288227 0.4635 0.5365
14288263 0.4634 0.5366
14288302 0.4630 0.5370
14288423 0.4624 0.5376
14288543 0.4620 0.5380
14288725 0.4608 0.5392
14288770 0.4609 0.5391
14288792 0.4606 0.5394
14288853 0.4602 0.5398
14288935 0.4589 0.5411
14288995 0.4582 0.5418
14289003 0.4579 0.5421
14289275 0.4508 0.5492
14289284 0.4506 0.5494
14289291 0.4504 0.5496
14289300 0.4502 0.5498
14289310 0.4502 0.5498
14289383 0.4502 0.5498
14289398 0.4501 0.5499
14289416 0.4499 0.5501
14289426 0.4499 0.5501
14289434 0.4499 0.5501
14289488 0.4564 0.5436
14289507 0.4565 0.5435
14289626 0.4574 0.5426
14289676 0.4577 0.5423
14289713 0.4578 0.5422
14289824 0.4584 0.5416
14289830 0.4585 0.5415
14289862 0.4587 0.5413
14289932 0.4590 0.5410
14289971 0.4591 0.5409
14289981 0.4593 0.5407
14290003 0.4595 0.5405
14290065 0.4599 0.5401
14290243 0.4609 0.5391
14290248 0.4610 0.5390
14290354 0.4615 0.5385
14290380 0.4618 0.5382
14290454 0.4624 0.5376
14290526 0.4627 0.5373
14290572 0.4629 0.5371
14290590 0.4630 0.5370
14290606 0.4629 0.5371
14290612 0.4629 0.5371
14290650 0.4630 0.5370
14290659 0.4630 0.5370
14290751 0.4632 0.5368
14290862 0.4639 0.5361
14291105 0.4654 0.5346
14291303 0.4662 0.5338
14291314 0.4663 0.5337
14291341 0.4665 0.5335
14291578 0.4678 0.5322
14291739 0.4680 0.5320
14291872 0.4684 0.5316
14291971 0.4684 0.5316
14292069 0.4685 0.5315
14292158 0.4685 0.5315
14292192 0.4687 0.5313
14292315 0.4691 0.5309
14292428 0.4693 0.5307
14292829 0.4697 0.5303
14292871 0.4698 0.5302
14293066 0.4698 0.5302
14293086 0.4699 0.5301
14293095 0.4699 0.5301
14293134 0.4700 0.5300
14293177 0.4699 0.5301
14294330 0.4711 0.5289
14294790 0.4716 0.5284
14295122 0.4715 0.5285
14295805 0.4775 0.5225
14296022 0.4773 0.5227
14297148 0.4774 0.5226
14297677 0.4774 0.5226
14298818 0.4773 0.5227
14299526 0.4772 0.5228
14299685 0.4773 0.5227
14302091 0.4790 0.5210
14302147 0.4790 0.5210
14302343 0.4791 0.5209
14302396 0.4792 0.5208
14302512 0.4792 0.5208
14303436 0.4794 0.5206
14304050 0.4796 0.5204
14304640 0.4798 0.5202
14305139 0.4799 0.5201
14305247 0.4800 0.5200
14305369 0.4798 0.5202
14305995 0.4795 0.5205
14306236 0.4793 0.5207
14306380 0.4792 0.5208
14306408 0.4791 0.5209
14306546 0.4790 0.5210
14306740 0.4790 0.5210
14306905 0.4789 0.5211
14307885 0.4782 0.5218
14307893 0.4782 0.5218
14307916 0.4782 0.5218
14307956 0.4782 0.5218
14308005 0.4782 0.5218
14308397 0.4782 0.5218
14308607 0.4781 0.5219
14308733 0.4781 0.5219
14309250 0.4781 0.5219
14309566 0.4781 0.5219
14309599 0.4780 0.5220
14309710 0.4781 0.5219
14309991 0.4780 0.5220
14310019 0.4780 0.5220
14310119 0.4781 0.5219
14310302 0.4780 0.5220
14310404 0.4750 0.5250
14310523 0.4751 0.5249
14310618 0.4752 0.5248
14310854 0.4749 0.5251
14312251 0.4726 0.5274
14312544 0.4723 0.5277
14312564 0.4723 0.5277
14312579 0.4722 0.5278
14312690 0.4721 0.5279
14312726 0.4720 0.5280
14312835 0.4720 0.5280
14313007 0.4777 0.5223
14313062 0.4776 0.5224
14313180 0.4771 0.5229
14313646 0.4747 0.5253
14314690 0.4696 0.5304
14314785 0.4692 0.5308
14314802 0.4691 0.5309
14314808 0.4691 0.5309
14314879 0.4690 0.5310
14314891 0.4688 0.5312
14314997 0.4685 0.5315
14315032 0.4687 0.5313
14315039 0.4687 0.5313
14315144 0.4689 0.5311
14315227 0.4690 0.5310
14315554 0.4698 0.5302
14315800 0.4703 0.5297
14315975 0.4706 0.5294
14315992 0.4707 0.5293
14316220 0.4712 0.5288
14316475 0.4718 0.5282
14316689 0.4723 0.5277
14316717 0.4723 0.5277
14316799 0.4724 0.5276
14317020 0.4729 0.5271
14317284 0.4736 0.5264
14317327 0.4736 0.5264
14317409 0.4799 0.5201
14317448 0.4739 0.5261
14317999 0.4751 0.5249
14318333 0.4729 0.5271
14318452 0.4721 0.5279
14318669 0.4707 0.5293
14318925 0.4689 0.5311
14319078 0.4690 0.5310
14319088 0.4690 0.5310
14319883 0.4691 0.5309
14319897 0.4690 0.5310
14320372 0.4696 0.5304
14320539 0.4697 0.5303
14320787 0.4699 0.5301
14321159 0.4702 0.5298
14321260 0.4702 0.5298
14321854 0.4706 0.5294
14322027 0.4706 0.5294
14322201 0.4707 0.5293
14322709 0.4710 0.5290
14322906 0.4710 0.5290
14323036 0.4712 0.5288
14323235 0.4712 0.5288
14323270 0.4713 0.5287
14324717 0.4721 0.5279
14325792 0.4726 0.5274
14326521 0.4730 0.5270
14326530 0.4730 0.5270
14326855 0.4732 0.5268
14326862 0.4732 0.5268
14326996 0.4732 0.5268
14327352 0.4734 0.5266
14327571 0.4735 0.5265
14327806 0.4737 0.5263
14328119 0.4738 0.5262
14328127 0.4738 0.5262
14328158 0.4738 0.5262
14328324 0.4740 0.5260
14328438 0.4740 0.5260
14328668 0.4741 0.5259
14328899 0.4743 0.5257
14329093 0.4743 0.5257
14329197 0.4744 0.5256
14330084 0.4749 0.5251
14330147 0.4749 0.5251
14330288 0.4749 0.5251
14330714 0.4752 0.5248
14331126 0.4754 0.5246
14331401 0.4755 0.5245
14331826 0.4759 0.5241
14331870 0.4759 0.5241
14331893 0.4759 0.5241
14331956 0.4760 0.5240
14333802 0.4770 0.5230
14334666 0.4776 0.5224
14334839 0.4777 0.5223
14335123 0.4779 0.5221
14335422 0.4781 0.5219
14335657 0.4782 0.5218
14335785 0.4784 0.5216
14336412 0.4788 0.5212
14337228 0.4793 0.5207
14337305 0.4793 0.5207
14338062 0.4799 0.5201
14338314 0.4801 0.5199
14339021 0.4807 0.5193
14339163 0.4805 0.5195
14340403 0.4789 0.5211
14340694 0.4785 0.5215
14340763 0.4783 0.5217
14341226 0.4777 0.5223
14341366 0.4775 0.5225
14342147 0.4766 0.5234
14343160 0.4754 0.5246
14343334 0.4751 0.5249
14343640 0.4751 0.5249
14345006 0.4749 0.5251
14345075 0.4749 0.5251
14347715 0.4746 0.5254
14347800 0.4746 0.5254
14347985 0.4744 0.5256
14348214 0.4743 0.5257
14349094 0.4735 0.5265
14349287 0.4734 0.5266
14349672 0.4730 0.5270
14350187 0.4726 0.5274
14350442 0.4724 0.5276
14350795 0.4721 0.5279
14350864 0.4721 0.5279
14350962 0.4720 0.5280
14351089 0.4719 0.5281
14351694 0.4714 0.5286
14351951 0.4712 0.5288
14352015 0.4712 0.5288
14352315 0.4709 0.5291
14353024 0.4702 0.5298
14353093 0.4702 0.5298
14353271 0.4701 0.5299
14354131 0.4694 0.5306
14354550 0.4690 0.5310
14354674 0.4690 0.5310
14355411 0.4684 0.5316
14355771 0.4680 0.5320
14355968 0.4679 0.5321
14356221 0.4677 0.5323
14356285 0.4677 0.5323
14356349 0.4676 0.5324
14356516 0.4674 0.5326
14356630 0.4673 0.5327
14356738 0.4673 0.5327
14357053 0.4678 0.5322
14357535 0.4686 0.5314
14357653 0.4688 0.5312
14357811 0.4690 0.5310
14358097 0.4695 0.5305
14358389 0.4700 0.5300
14358463 0.4701 0.5299
14358594 0.4703 0.5297
14358682 0.4704 0.5296
14358906 0.4708 0.5292
14358984 0.4709 0.5291
14359492 0.4718 0.5282
14359722 0.4721 0.5279
14359767 0.4722 0.5278
14359846 0.4723 0.5277
14360033 0.4724 0.5276
14360038 0.4724 0.5276
14360045 0.4724 0.5276
14360636 0.4729 0.5271
14360658 0.4730 0.5270
14361187 0.4735 0.5265
14361533 0.4732 0.5268
14361665 0.4731 0.5269
14361674 0.4730 0.5270
14362022 0.4729 0.5271
14362047 0.4729 0.5271
14362281 0.4710 0.5290
14362661 0.4715 0.5285
14362876 0.4717 0.5283
14362926 0.4718 0.5282
14363617 0.4727 0.5273
14363970 0.4732 0.5268
14364029 0.4733 0.5267
14364045 0.4734 0.5266
14364263 0.4737 0.5263
14364458 0.4740 0.5260
14364776 0.4745 0.5255
14364982 0.4748 0.5252
14365009 0.4749 0.5251
14365036 0.4749 0.5251
14365160 0.4751 0.5249
14365551 0.4757 0.5243
14365883 0.4753 0.5247
14365987 0.4752 0.5248
14366223 0.4749 0.5251
14366872 0.4741 0.5259
14366996 0.4740 0.5260
14367419 0.4732 0.5268
14367431 0.4732 0.5268
14367656 0.4728 0.5272
14367665 0.4727 0.5273
14367738 0.4726 0.5274
14368150 0.4719 0.5281
14368232 0.4717 0.5283
14368575 0.4710 0.5290
14368629 0.4710 0.5290
14368690 0.4710 0.5290
14368707 0.4709 0.5291
14368745 0.4708 0.5292
14368772 0.4708 0.5292
14369444 0.4696 0.5304
14369500 0.4695 0.5305
14369524 0.4694 0.5306
14369540 0.4693 0.5307
14369761 0.4690 0.5310
14369877 0.4689 0.5311
14369891 0.4687 0.5313
14370017 0.4685 0.5315
14370029 0.4685 0.5315
14370066 0.4686 0.5314
14370089 0.4684 0.5316
14370333 0.4681 0.5319
14370350 0.4680 0.5320
14370514 0.4676 0.5324
14370519 0.4677 0.5323
14370585 0.4675 0.5325
14370699 0.4674 0.5326
14370741 0.4674 0.5326
14370757 0.4673 0.5327
14370793 0.4672 0.5328
14370851 0.4670 0.5330
14370925 0.4671 0.5329
14371029 0.4670 0.5330
14371077 0.4668 0.5332
14371092 0.4668 0.5332
14371177 0.4666 0.5334
14371290 0.4665 0.5335
14371451 0.4661 0.5339
14371660 0.4659 0.5341
14371706 0.4657 0.5343
14371724 0.4647 0.5353
14371755 0.4651 0.5349
14371766 0.4665 0.5335
14371828 0.4709 0.5291
14371842 0.4709 0.5291
14371847 0.4709 0.5291
14371932 0.4707 0.5293
14372462 0.4718 0.5282
14372669 0.4723 0.5277
14372792 0.4726 0.5274
14372885 0.4728 0.5272
14372902 0.4729 0.5271
14372913 0.4729 0.5271
14372950 0.4730 0.5270
14373033 0.4732 0.5268
14373062 0.4733 0.5267
14373098 0.4734 0.5266
14373464 0.4741 0.5259
14373470 0.4741 0.5259
14373492 0.4741 0.5259
14373554 0.4742 0.5258
14373628 0.4741 0.5259
14373643 0.4741 0.5259
14373685 0.4741 0.5259
14373713 0.4741 0.5259
14373716 0.4741 0.5259
14373740 0.4741 0.5259
14373773 0.4740 0.5260
14373782 0.4740 0.5260
14373840 0.4740 0.5260
14374036 0.4738 0.5262
14374155 0.4737 0.5263
14374161 0.4737 0.5263
14374259 0.4736 0.5264
14374343 0.4735 0.5265
14374380 0.4735 0.5265
14374462 0.4734 0.5266
14374572 0.4733 0.5267
14374766 0.4722 0.5278
14374798 0.4720 0.5280
14374804 0.4720 0.5280
14374851 0.4717 0.5283
14374931 0.4713 0.5287
14375186 0.4698 0.5302
14375211 0.4696 0.5304
14375269 0.4693 0.5307
14375312 0.4691 0.5309
14375358 0.4688 0.5312
14375408 0.4685 0.5315
14375419 0.4685 0.5315
14375517 0.4679 0.5321
14375527 0.4679 0.5321
14375646 0.4672 0.5328
14375655 0.4671 0.5329
14375678 0.4670 0.5330
14375710 0.4668 0.5332
14375772 0.4665 0.5335
14375832 0.4663 0.5337
14375837 0.4664 0.5336
14375849 0.4663 0.5337
14375884 0.4664 0.5336
14375907 0.4664 0.5336
14375914 0.4665 0.5335
14375926 0.4665 0.5335
14376063 0.4674 0.5326
14376075 0.4674 0.5326
14376090 0.4676 0.5324
14376234 0.4677 0.5323
14376270 0.4679 0.5321
14376291 0.4680 0.5320
14376345 0.4680 0.5320
14376798 0.4692 0.5308
14376869 0.4693 0.5307
14376899 0.4694 0.5306
14376943 0.4755 0.5245
14377183 0.4762 0.5238
14377281 0.4765 0.5235
14377292 0.4766 0.5234
14377485 0.4772 0.5228
14377510 0.4773 0.5227
14377539 0.4774 0.5226
14377575 0.4776 0.5224
14377815 0.4784 0.5216
14378181 0.4796 0.5204
14378245 0.4798 0.5202
14378328 0.4801 0.5199
14378587 0.4809 0.5191
14378630 0.4810 0.5190
14378679 0.4812 0.5188
14378745 0.4814 0.5186
14378807 0.4816 0.5184
14378850 0.4817 0.5183
14378913 0.4820 0.5180
14379295 0.4892 0.5108
14379415 0.4896 0.5104
14379464 0.4897 0.5103
14379519 0.4897 0.5103
14379540 0.4872 0.5128
14379584 0.4834 0.5166
14379643 0.4832 0.5168
14379692 0.4830 0.5170
14379729 0.4829 0.5171
14379755 0.4828 0.5172
14379815 0.4827 0.5173
14379979 0.4821 0.5179
14380040 0.4820 0.5180
14380118 0.4818 0.5182
14380197 0.4815 0.5185
14380214 0.4815 0.5185
14380316 0.4811 0.5189
14380378 0.4807 0.5193
14380399 0.4807 0.5193
14380416 0.4806 0.5194
14380437 0.4805 0.5195
14380747 0.4791 0.5209
14380946 0.4782 0.5218
14380955 0.4782 0.5218
14381149 0.4773 0.5227
14381190 0.4772 0.5228
14381223 0.4770 0.5230
14381250 0.4769 0.5231
14381256 0.4768 0.5232
14381359 0.4765 0.5235
14381508 0.4745 0.5255
14381587 0.4743 0.5257
14381638 0.4742 0.5258
14381711 0.4741 0.5259
14382061 0.4733 0.5267
14382155 0.4732 0.5268
14382514 0.4724 0.5276
14382545 0.4723 0.5277
14382696 0.4720 0.5280
14382727 0.4720 0.5280
14382866 0.4710 0.5290
14382924 0.4711 0.5289
14382947 0.4735 0.5265
14382971 0.4760 0.5240
14382981 0.4771 0.5229
14383141 0.4773 0.5227
14383427 0.4776 0.5224
14383454 0.4777 0.5223
14383549 0.4763 0.5237
14383972 0.4775 0.5225
14384043 0.4778 0.5222
14384049 0.4779 0.5221
14384052 0.4779 0.5221
14384291 0.4782 0.5218
14384331 0.4805 0.5195
14384356 0.4804 0.5196
14384361 0.4803 0.5197
14384377 0.4802 0.5198
14384485 0.4799 0.5201
14384641 0.4796 0.5204
14384739 0.4793 0.5207
14384807 0.4791 0.5209
14385189 0.4799 0.5201
14385197 0.4799 0.5201
14385240 0.4798 0.5202
14385301 0.4796 0.5204
14385307 0.4796 0.5204
14385458 0.4792 0.5208
14385506 0.4790 0.5210
14385531 0.4790 0.5210
14385537 0.4790 0.5210
14385542 0.4789 0.5211
14385585 0.4787 0.5213
14385594 0.4788 0.5212
14385601 0.4788 0.5212
14385612 0.4788 0.5212
14385628 0.4787 0.5213
14385640 0.4788 0.5212
14385650 0.4787 0.5213
14385670 0.4786 0.5214
14385729 0.4784 0.5216
