physical_position NN DD 
9514728 0.0000 1.0000
9514895 0.0000 1.0000
9515963 0.0000 1.0000
9516209 0.0000 1.0000
9516388 0.0000 1.0000
9516458 0.0000 1.0000
9516717 0.0000 1.0000
9517504 0.0000 1.0000
9517639 0.0000 1.0000
9517788 0.0000 1.0000
9518013 0.0000 1.0000
9518018 0.0000 1.0000
9518153 0.0000 1.0000
9518162 0.0000 1.0000
9518346 0.0000 1.0000
9518772 0.0000 1.0000
9518793 0.0000 1.0000
9519040 0.0000 1.0000
9519214 0.0000 1.0000
9519225 0.0000 1.0000
9519507 0.0000 1.0000
9519614 0.0000 1.0000
9519647 0.0000 1.0000
9519680 0.0000 1.0000
9519838 0.0000 1.0000
9519861 0.0000 1.0000
9519950 0.0000 1.0000
9519965 0.0000 1.0000
9520200 0.0000 1.0000
9520485 0.0000 1.0000
9520709 0.0000 1.0000
9520837 0.0000 1.0000
9520870 0.0000 1.0000
9521828 0.0000 1.0000
9522231 0.0000 1.0000
9522270 0.0000 1.0000
9522309 0.0000 1.0000
9522390 0.0000 1.0000
9522423 0.0000 1.0000
9522456 0.0000 1.0000
9522663 0.0000 1.0000
9522757 0.0000 1.0000
9522781 0.0000 1.0000
9522809 0.0000 1.0000
9522816 0.0000 1.0000
9522848 0.0000 1.0000
9522862 0.0000 1.0000
9522897 0.0000 1.0000
9522909 0.0000 1.0000
9522946 0.0000 1.0000
9523043 0.0000 1.0000
9523199 0.0000 1.0000
9523263 0.0000 1.0000
9523313 0.0000 1.0000
9523324 0.0000 1.0000
9523709 0.0000 1.0000
9523734 0.0000 1.0000
9523761 0.0000 1.0000
9523781 0.0000 1.0000
9523801 0.0000 1.0000
9523835 0.0000 1.0000
9523882 0.0000 1.0000
9523999 0.0000 1.0000
9524009 0.0000 1.0000
9524061 0.0000 1.0000
9524106 0.0000 1.0000
9524473 0.0000 1.0000
9524518 0.0000 1.0000
9524563 0.0000 1.0000
9524580 0.0000 1.0000
9524591 0.0000 1.0000
9524633 0.0000 1.0000
9524659 0.0000 1.0000
9524690 0.0000 1.0000
9524984 0.0000 1.0000
9525002 0.0000 1.0000
9525033 0.0000 1.0000
9525039 0.0000 1.0000
9525062 0.0000 1.0000
9525082 0.0000 1.0000
9525124 0.0000 1.0000
9525261 0.0000 1.0000
9525309 0.0000 1.0000
9525420 0.0000 1.0000
9525726 0.0000 1.0000
9525960 0.0000 1.0000
9526114 0.0000 1.0000
9526163 0.0000 1.0000
9526236 0.0000 1.0000
9526255 0.0000 1.0000
9526390 0.0000 1.0000
9526428 0.0000 1.0000
9526463 0.0000 1.0000
9526520 0.0000 1.0000
9526621 0.0000 1.0000
9526634 0.0000 1.0000
9526729 0.0000 1.0000
9526758 0.0000 1.0000
9526787 0.0000 1.0000
9526818 0.0000 1.0000
9526900 0.0000 1.0000
9526957 0.0000 1.0000
9527150 0.0000 1.0000
9527502 0.0000 1.0000
9527669 0.0000 1.0000
9527680 0.0000 1.0000
9527952 0.0000 1.0000
9528708 0.0000 1.0000
9528816 0.0000 1.0000
9528836 0.0000 1.0000
9528841 0.0000 1.0000
9528843 0.0000 1.0000
9528846 0.0000 1.0000
9528858 0.0000 1.0000
9528860 0.0000 1.0000
9528928 0.0000 1.0000
9528930 0.0000 1.0000
9529113 0.0000 1.0000
9529162 0.0000 1.0000
9529237 0.0000 1.0000
9529470 0.0000 1.0000
9529653 0.0000 1.0000
9531492 0.0000 1.0000
9532660 0.0000 1.0000
9532702 0.0000 1.0000
9533207 0.0000 1.0000
9533219 0.0000 1.0000
9533235 0.0000 1.0000
9533242 0.0000 1.0000
9533258 0.0000 1.0000
9533263 0.0000 1.0000
9533271 0.0000 1.0000
9533283 0.0000 1.0000
9533406 0.0000 1.0000
9533491 0.0000 1.0000
9533503 0.0000 1.0000
9533759 0.0000 1.0000
9533793 0.0000 1.0000
9533798 0.0000 1.0000
9534059 0.0000 1.0000
9534115 0.0000 1.0000
9534211 0.0000 1.0000
9534221 0.0000 1.0000
9534247 0.0000 1.0000
9534270 0.0000 1.0000
9534286 0.0000 1.0000
9534380 0.0000 1.0000
9534392 0.0000 1.0000
9534591 0.0000 1.0000
9534600 0.0000 1.0000
9534617 0.0000 1.0000
9534698 0.0000 1.0000
9534885 0.0000 1.0000
9534908 0.0000 1.0000
9534942 0.0000 1.0000
9535100 0.0000 1.0000
9535191 0.0000 1.0000
9535197 0.0000 1.0000
9535204 0.0000 1.0000
9535208 0.0000 1.0000
9535263 0.0000 1.0000
9535354 0.0000 1.0000
9535381 0.0000 1.0000
9535405 0.0000 1.0000
9535420 0.0000 1.0000
9535498 0.0000 1.0000
9535553 0.0000 1.0000
9535679 0.0000 1.0000
9535979 0.0000 1.0000
9536467 0.0000 1.0000
9536485 0.0000 1.0000
9536559 0.0000 1.0000
9536571 0.0000 1.0000
9536614 0.0000 1.0000
9537071 0.0000 1.0000
9537130 0.0000 1.0000
9537176 0.0000 1.0000
9537705 0.0000 1.0000
9537908 0.0000 1.0000
9538497 0.0000 1.0000
9539471 0.0000 1.0000
9539484 0.0000 1.0000
9540079 0.0000 1.0000
9540111 0.0000 1.0000
9540127 0.0000 1.0000
9540391 0.0000 1.0000
9540477 0.0000 1.0000
9540522 0.0000 1.0000
9540581 0.0000 1.0000
9540592 0.0000 1.0000
9540694 0.0000 1.0000
9541056 0.0000 1.0000
9542999 0.0000 1.0000
9543279 0.0000 1.0000
9543418 0.0000 1.0000
9543545 0.0000 1.0000
9543563 0.0000 1.0000
9543615 0.0000 1.0000
9543650 0.0000 1.0000
9543679 0.0000 1.0000
9543817 0.0000 1.0000
9544318 0.0000 1.0000
9545049 0.0000 1.0000
9546258 0.0000 1.0000
9546814 0.0000 1.0000
9547272 0.0000 1.0000
9547379 0.0000 1.0000
9547450 0.0000 1.0000
9547460 0.0000 1.0000
9547622 0.0000 1.0000
9548086 0.0000 1.0000
9548266 0.0000 1.0000
9548650 0.0000 1.0000
9548842 0.0000 1.0000
9548887 0.0000 1.0000
9549419 0.0000 1.0000
9549430 0.0000 1.0000
9549439 0.0000 1.0000
9549488 0.0000 1.0000
9549555 0.0000 1.0000
9549738 0.0000 1.0000
9550058 0.0000 1.0000
9550465 0.0000 1.0000
9551052 0.0000 1.0000
9551268 0.0000 1.0000
9551275 0.0000 1.0000
9551306 0.0000 1.0000
9551988 0.0000 1.0000
9552605 0.0000 1.0000
9552703 0.0000 1.0000
9552753 0.0000 1.0000
9552962 0.0000 1.0000
9552984 0.0000 1.0000
9553573 0.0000 1.0000
9553603 0.0000 1.0000
9553892 0.0000 1.0000
9554195 0.0000 1.0000
9554246 0.0000 1.0000
9554288 0.0000 1.0000
9554318 0.0000 1.0000
9555212 0.0000 1.0000
9555290 0.0000 1.0000
9555974 0.0000 1.0000
9555993 0.0000 1.0000
9556687 0.0000 1.0000
9556765 0.0000 1.0000
9557108 0.0000 1.0000
9557164 0.0000 1.0000
9557251 0.0000 1.0000
9557277 0.0000 1.0000
9557293 0.0000 1.0000
9557312 0.0000 1.0000
9557350 0.0000 1.0000
9557355 0.0000 1.0000
9557357 0.0000 1.0000
9557386 0.0000 1.0000
9557470 0.0000 1.0000
9557493 0.0000 1.0000
9557545 0.0000 1.0000
9557560 0.0000 1.0000
9557567 0.0000 1.0000
9557594 0.0000 1.0000
9557609 0.0000 1.0000
9557659 0.0000 1.0000
9557670 0.0000 1.0000
9558809 0.0000 1.0000
9558930 0.0000 1.0000
9558940 0.0000 1.0000
9558951 0.0000 1.0000
9560230 0.0000 1.0000
9561108 0.0000 1.0000
9561461 0.0000 1.0000
9561493 0.0000 1.0000
9561557 0.0000 1.0000
9561564 0.0000 1.0000
9561585 0.0000 1.0000
9561769 0.0000 1.0000
9561779 0.0000 1.0000
9561871 0.0000 1.0000
9561929 0.0000 1.0000
9561931 0.0000 1.0000
9561974 0.0000 1.0000
9561977 0.0000 1.0000
9562107 0.0000 1.0000
9562224 0.0000 1.0000
9562256 0.0000 1.0000
9562262 0.0000 1.0000
9562392 0.0000 1.0000
9562532 0.0000 1.0000
9562593 0.0000 1.0000
9562613 0.0000 1.0000
9562751 0.0000 1.0000
9562775 0.0000 1.0000
9562806 0.0000 1.0000
9562842 0.0000 1.0000
9562868 0.0000 1.0000
9563040 0.0000 1.0000
9563131 0.0000 1.0000
9563141 0.0000 1.0000
9563155 0.0000 1.0000
9563240 0.0000 1.0000
9563340 0.0000 1.0000
9563853 0.0000 1.0000
9564629 0.0000 1.0000
9566556 0.0000 1.0000
9567632 0.0000 1.0000
9569588 0.0000 1.0000
9571072 0.0000 1.0000
9571179 0.0000 1.0000
9571299 0.0000 1.0000
9572367 0.0000 1.0000
9573741 0.0000 1.0000
9574148 0.0000 1.0000
9574193 0.0000 1.0000
9575431 0.0000 1.0000
9575449 0.0000 1.0000
9575457 0.0000 1.0000
9575511 0.0000 1.0000
9575612 0.0000 1.0000
9575619 0.0000 1.0000
9575679 0.0000 1.0000
9575720 0.0000 1.0000
9575806 0.0000 1.0000
9576120 0.0000 1.0000
9576250 0.0000 1.0000
9576295 0.0000 1.0000
9576617 0.0000 1.0000
9576642 0.0000 1.0000
9576952 0.0000 1.0000
9577143 0.0000 1.0000
9577244 0.0000 1.0000
9577250 0.0000 1.0000
9577311 0.0000 1.0000
9577409 0.0000 1.0000
9577425 0.0000 1.0000
9577491 0.0000 1.0000
9577605 0.0000 1.0000
9577650 0.0000 1.0000
9577741 0.0000 1.0000
9577747 0.0000 1.0000
9577769 0.0000 1.0000
9578025 0.0000 1.0000
9578429 0.0000 1.0000
9578457 0.0000 1.0000
9578564 0.0000 1.0000
9579112 0.0000 1.0000
9579171 0.0000 1.0000
9579310 0.0000 1.0000
9579319 0.0000 1.0000
9579422 0.0000 1.0000
9579562 0.0000 1.0000
9579741 0.0000 1.0000
9579793 0.0000 1.0000
9579818 0.0000 1.0000
9579926 0.0000 1.0000
9580076 0.0000 1.0000
9580144 0.0000 1.0000
9580179 0.0000 1.0000
9580249 0.0000 1.0000
9580258 0.0000 1.0000
9580495 0.0000 1.0000
9580508 0.0000 1.0000
9580682 0.0000 1.0000
9581032 0.0000 1.0000
9581176 0.0000 1.0000
9581187 0.0000 1.0000
9581223 0.0000 1.0000
9581377 0.0000 1.0000
9581528 0.0000 1.0000
9581686 0.0000 1.0000
9581936 0.0000 1.0000
9582001 0.0000 1.0000
9582080 0.0000 1.0000
9582152 0.0000 1.0000
9582161 0.0000 1.0000
9582173 0.0000 1.0000
9582283 0.0000 1.0000
9582324 0.0000 1.0000
9582349 0.0000 1.0000
9582469 0.0000 1.0000
9582531 0.0000 1.0000
9582722 0.0000 1.0000
9582820 0.0000 1.0000
9582836 0.0000 1.0000
9583131 0.0000 1.0000
9583625 0.0000 1.0000
9583965 0.0000 1.0000
9584293 0.0000 1.0000
9584327 0.0000 1.0000
9584476 0.0000 1.0000
9584814 0.0000 1.0000
9585184 0.0000 1.0000
9585216 0.0000 1.0000
9585271 0.0000 1.0000
9585411 0.0000 1.0000
9585706 0.0000 1.0000
9585826 0.0000 1.0000
9585930 0.0000 1.0000
9585936 0.0000 1.0000
9586086 0.0000 1.0000
9586409 0.0000 1.0000
9586939 0.0000 1.0000
9587603 0.0000 1.0000
9587704 0.0000 1.0000
9588000 0.0000 1.0000
9588109 0.0000 1.0000
9588248 0.0000 1.0000
9589640 0.0000 1.0000
9589659 0.0000 1.0000
9589925 0.0000 1.0000
9590133 0.0000 1.0000
9590232 0.0000 1.0000
9590418 0.0000 1.0000
9590684 0.0000 1.0000
9590920 0.0000 1.0000
9590958 0.0000 1.0000
9590985 0.0000 1.0000
9590991 0.0000 1.0000
9590993 0.0000 1.0000
9590998 0.0000 1.0000
9591029 0.0000 1.0000
9591031 0.0000 1.0000
9591104 0.0000 1.0000
9591501 0.0000 1.0000
9591509 0.0000 1.0000
9591673 0.0000 1.0000
9591979 0.0000 1.0000
9592044 0.0000 1.0000
9593872 0.0000 1.0000
9594195 0.0000 1.0000
9594270 0.0000 1.0000
9594314 0.0000 1.0000
9594478 0.0000 1.0000
9594538 0.0000 1.0000
9594841 0.0000 1.0000
9595753 0.0000 1.0000
9596069 0.0000 1.0000
9597796 0.0000 1.0000
9597808 0.0000 1.0000
9598194 0.0000 1.0000
9598612 0.0000 1.0000
9598844 0.0000 1.0000
9599206 0.0000 1.0000
9599803 0.0000 1.0000
9600183 0.0000 1.0000
9601331 0.0000 1.0000
9601466 0.0000 1.0000
9601529 0.0000 1.0000
9601537 0.0000 1.0000
9601546 0.0000 1.0000
9601630 0.0000 1.0000
9601695 0.0000 1.0000
9601715 0.0000 1.0000
9601874 0.0000 1.0000
9602002 0.0000 1.0000
9602060 0.0000 1.0000
9602077 0.0000 1.0000
9602152 0.0000 1.0000
9602302 0.0000 1.0000
9602401 0.0000 1.0000
9602497 0.0000 1.0000
9602528 0.0000 1.0000
9602540 0.0000 1.0000
9602635 0.0000 1.0000
9603000 0.0000 1.0000
9603010 0.0000 1.0000
9603073 0.0000 1.0000
9603141 0.0000 1.0000
9603244 0.0000 1.0000
9603278 0.0000 1.0000
9603316 0.0000 1.0000
9603323 0.0000 1.0000
9603342 0.0000 1.0000
9603356 0.0000 1.0000
9603368 0.0000 1.0000
9605586 0.0000 1.0000
9605592 0.0000 1.0000
9605607 0.0000 1.0000
9605645 0.0000 1.0000
9605965 0.0000 1.0000
9606024 0.0000 1.0000
9606460 0.0000 1.0000
9606473 0.0000 1.0000
9606535 0.0000 1.0000
9607260 0.0000 1.0000
9607505 0.0000 1.0000
9607921 0.0000 1.0000
9608348 0.0000 1.0000
9608834 0.0000 1.0000
9608845 0.0000 1.0000
9609297 0.0000 1.0000
9609355 0.0000 1.0000
9609480 0.0000 1.0000
9609553 0.0000 1.0000
9609725 0.0000 1.0000
9609859 0.0000 1.0000
9610033 0.0000 1.0000
9610127 0.0000 1.0000
9610222 0.0000 1.0000
9610379 0.0000 1.0000
9610525 0.0000 1.0000
9610665 0.0000 1.0000
9610741 0.0000 1.0000
9610828 0.0000 1.0000
9610945 0.0000 1.0000
9610969 0.0000 1.0000
9611199 0.0000 1.0000
9611330 0.0000 1.0000
9611434 0.0000 1.0000
9611659 0.0000 1.0000
9611756 0.0000 1.0000
9611853 0.0000 1.0000
9611911 0.0000 1.0000
9611964 0.0000 1.0000
9612002 0.0000 1.0000
9612104 0.0000 1.0000
9612120 0.0000 1.0000
9612138 0.0000 1.0000
9612170 0.0000 1.0000
9612201 0.0000 1.0000
9612226 0.0000 1.0000
9612630 0.0000 1.0000
9612674 0.0000 1.0000
9612719 0.0000 1.0000
9612796 0.0000 1.0000
9612839 0.0000 1.0000
9612897 0.0000 1.0000
9612927 0.0000 1.0000
9612940 0.0000 1.0000
9613010 0.0000 1.0000
9613100 0.0000 1.0000
9613132 0.0000 1.0000
9613148 0.0000 1.0000
9613162 0.0000 1.0000
9613192 0.0000 1.0000
9613251 0.0000 1.0000
9613348 0.0000 1.0000
9613362 0.0000 1.0000
9613415 0.0000 1.0000
9613483 0.0000 1.0000
9613558 0.0000 1.0000
9614852 0.0000 1.0000
9614981 0.0000 1.0000
9615089 0.0000 1.0000
9615244 0.0000 1.0000
9615283 0.0000 1.0000
9615340 0.0000 1.0000
9615379 0.0000 1.0000
9615421 0.0000 1.0000
9615470 0.0000 1.0000
9615478 0.0000 1.0000
9615561 0.0000 1.0000
9615786 0.0000 1.0000
9615906 0.0000 1.0000
9615945 0.0000 1.0000
9615953 0.0000 1.0000
9615959 0.0000 1.0000
9615979 0.0000 1.0000
9615987 0.0000 1.0000
9616019 0.0000 1.0000
9616413 0.0000 1.0000
9616603 0.0000 1.0000
9616767 0.0000 1.0000
9616817 0.0000 1.0000
9616868 0.0000 1.0000
9616956 0.0000 1.0000
9616974 0.0000 1.0000
9616985 0.0000 1.0000
9617092 0.0000 1.0000
9617108 0.0000 1.0000
9617181 0.0000 1.0000
9617210 0.0000 1.0000
9617218 0.0000 1.0000
9617320 0.0000 1.0000
9617340 0.0000 1.0000
9617351 0.0000 1.0000
9617380 0.0000 1.0000
9617405 0.0000 1.0000
9617419 0.0000 1.0000
9617457 0.0000 1.0000
9617572 0.0000 1.0000
9617585 0.0000 1.0000
9617980 0.0000 1.0000
9618072 0.0000 1.0000
9618087 0.0000 1.0000
9618179 0.0000 1.0000
9618202 0.0000 1.0000
9618554 0.0000 1.0000
9618560 0.0000 1.0000
9618949 0.0000 1.0000
9619949 0.0000 1.0000
9620054 0.0000 1.0000
9620402 0.0000 1.0000
9620441 0.0000 1.0000
9620499 0.0000 1.0000
9620510 0.0000 1.0000
9620524 0.0000 1.0000
9620538 0.0000 1.0000
9620576 0.0000 1.0000
9620625 0.0000 1.0000
9620688 0.0000 1.0000
9620753 0.0000 1.0000
9620760 0.0000 1.0000
9620766 0.0000 1.0000
9620867 0.0000 1.0000
9620922 0.0000 1.0000
9620963 0.0000 1.0000
9620972 0.0000 1.0000
9620999 0.0000 1.0000
9621017 0.0000 1.0000
9621029 0.0000 1.0000
9621041 0.0000 1.0000
9621146 0.0000 1.0000
9622259 0.0000 1.0000
9622862 0.0000 1.0000
9622945 0.0000 1.0000
9623099 0.0000 1.0000
9623109 0.0000 1.0000
9623270 0.0000 1.0000
9623394 0.0000 1.0000
9623534 0.0000 1.0000
9623583 0.0000 1.0000
9623653 0.0000 1.0000
9623696 0.0000 1.0000
9623746 0.0000 1.0000
9623987 0.0000 1.0000
9624047 0.0000 1.0000
9624068 0.0000 1.0000
9624126 0.0000 1.0000
9624181 0.0000 1.0000
9624187 0.0000 1.0000
9624199 0.0000 1.0000
9624264 0.0000 1.0000
9624426 0.0000 1.0000
9624894 0.0000 1.0000
9624934 0.0000 1.0000
9625020 0.0000 1.0000
9625404 0.0000 1.0000
9626511 0.0000 1.0000
9627228 0.0000 1.0000
9629188 0.0000 1.0000
9630557 0.0000 1.0000
9631212 0.0000 1.0000
9631600 0.0000 1.0000
9631608 0.0000 1.0000
9632675 0.0000 1.0000
9632959 0.0000 1.0000
9634273 0.0000 1.0000
9635753 0.0000 1.0000
9635804 0.0000 1.0000
9636241 0.0000 1.0000
9636303 0.0000 1.0000
9637316 0.0000 1.0000
9637426 0.0000 1.0000
9638695 0.0000 1.0000
9639172 0.0000 1.0000
9640570 0.0000 1.0000
9640757 0.0000 1.0000
9641480 0.0000 1.0000
9641517 0.0000 1.0000
9641645 0.0000 1.0000
9641656 0.0000 1.0000
9641670 0.0000 1.0000
9641829 0.0000 1.0000
9642272 0.0000 1.0000
9642279 0.0000 1.0000
9642290 0.0000 1.0000
9642649 0.0000 1.0000
9642725 0.0000 1.0000
9642862 0.0000 1.0000
9643001 0.0000 1.0000
9643328 0.0000 1.0000
9643430 0.0000 1.0000
9643456 0.0000 1.0000
9643497 0.0000 1.0000
9643697 0.0000 1.0000
9643757 0.0000 1.0000
9643833 0.0000 1.0000
9643929 0.0000 1.0000
9644056 0.0000 1.0000
9644131 0.0000 1.0000
9644203 0.0000 1.0000
9644230 0.0000 1.0000
9644253 0.0000 1.0000
9644288 0.0000 1.0000
9644305 0.0000 1.0000
9644324 0.0000 1.0000
9644561 0.0000 1.0000
9644582 0.0000 1.0000
9644609 0.0000 1.0000
9644663 0.0000 1.0000
9644692 0.0000 1.0000
9644718 0.0000 1.0000
9644739 0.0000 1.0000
9644745 0.0000 1.0000
9644882 0.0000 1.0000
9644896 0.0000 1.0000
9644924 0.0000 1.0000
9645034 0.0000 1.0000
9645057 0.0000 1.0000
9645127 0.0000 1.0000
9645136 0.0000 1.0000
9645228 0.0000 1.0000
9645241 0.0000 1.0000
9645270 0.0000 1.0000
9645451 0.0000 1.0000
9645486 0.0000 1.0000
9645503 0.0000 1.0000
9645508 0.0000 1.0000
9645729 0.0000 1.0000
9645751 0.0000 1.0000
9645839 0.0000 1.0000
9645844 0.0000 1.0000
9646004 0.0000 1.0000
9646116 0.0000 1.0000
9646137 0.0000 1.0000
9646232 0.0000 1.0000
9646375 0.0000 1.0000
9646410 0.0000 1.0000
9646470 0.0000 1.0000
9646509 0.0000 1.0000
9646522 0.0000 1.0000
9646569 0.0000 1.0000
9646613 0.0000 1.0000
9646626 0.0000 1.0000
9646664 0.0000 1.0000
9646715 0.0000 1.0000
9646721 0.0000 1.0000
9646730 0.0000 1.0000
9646739 0.0000 1.0000
9646827 0.0000 1.0000
9646866 0.0000 1.0000
9646886 0.0000 1.0000
9647351 0.0000 1.0000
9647402 0.0000 1.0000
9647851 0.0000 1.0000
9648043 0.0000 1.0000
9648079 0.0000 1.0000
9648201 0.0000 1.0000
9648227 0.0000 1.0000
9648257 0.0000 1.0000
9648322 0.0000 1.0000
9648351 0.0000 1.0000
9648359 0.0000 1.0000
9648368 0.0000 1.0000
9648388 0.0000 1.0000
9648461 0.0000 1.0000
9648523 0.0000 1.0000
9648552 0.0000 1.0000
9648991 0.0000 1.0000
9649150 0.0000 1.0000
9649184 0.0000 1.0000
9649215 0.0000 1.0000
9649473 0.0000 1.0000
9650201 0.0000 1.0000
9650226 0.0000 1.0000
9650371 0.0000 1.0000
9650460 0.0000 1.0000
9650473 0.0000 1.0000
9650507 0.0000 1.0000
9650573 0.0000 1.0000
9650574 0.0000 1.0000
9650598 0.0000 1.0000
9650683 0.0000 1.0000
9650726 0.0000 1.0000
9650749 0.0000 1.0000
9650923 0.0000 1.0000
9650980 0.0000 1.0000
9651058 0.0000 1.0000
9651078 0.0000 1.0000
9651287 0.0000 1.0000
9651303 0.0000 1.0000
9651350 0.0000 1.0000
9651380 0.0000 1.0000
9651402 0.0000 1.0000
9651411 0.0000 1.0000
9651511 0.0000 1.0000
9651516 0.0000 1.0000
9651542 0.0000 1.0000
9651547 0.0000 1.0000
9651649 0.0000 1.0000
9651655 0.0000 1.0000
9651695 0.0000 1.0000
9651725 0.0000 1.0000
9651735 0.0000 1.0000
9651747 0.0000 1.0000
9651776 0.0000 1.0000
9651811 0.0000 1.0000
9651824 0.0000 1.0000
9652153 0.0000 1.0000
9652255 0.0000 1.0000
9652272 0.0000 1.0000
9652289 0.0000 1.0000
9652559 0.0000 1.0000
9652571 0.0000 1.0000
9652640 0.0000 1.0000
9652667 0.0000 1.0000
9652692 0.0000 1.0000
9652701 0.0000 1.0000
9652827 0.0000 1.0000
9652865 0.0000 1.0000
9652954 0.0000 1.0000
9653118 0.0000 1.0000
9653221 0.0000 1.0000
9653322 0.0000 1.0000
9653327 0.0000 1.0000
9653381 0.0000 1.0000
9653484 0.0000 1.0000
9653632 0.0000 1.0000
9653736 0.0000 1.0000
9653895 0.0000 1.0000
9653954 0.0000 1.0000
9654037 0.0000 1.0000
9654189 0.0000 1.0000
9654393 0.0000 1.0000
9654418 0.0000 1.0000
9655118 0.0000 1.0000
9656149 0.0000 1.0000
9656154 0.0000 1.0000
9656646 0.0000 1.0000
9657268 0.0000 1.0000
9658087 0.0000 1.0000
9658123 0.0000 1.0000
9658672 0.0000 1.0000
9659175 0.0000 1.0000
9659187 0.0000 1.0000
9659193 0.0000 1.0000
9659339 0.0000 1.0000
9659921 0.0000 1.0000
9659944 0.0000 1.0000
9660491 0.0000 1.0000
9660588 0.0000 1.0000
9660661 0.0000 1.0000
9660673 0.0000 1.0000
9660691 0.0000 1.0000
9660749 0.0000 1.0000
9660787 0.0000 1.0000
9660808 0.0000 1.0000
9660886 0.0000 1.0000
9661300 0.0000 1.0000
9661620 0.0000 1.0000
9661978 0.0000 1.0000
9662040 0.0000 1.0000
9662184 0.0000 1.0000
9662192 0.0000 1.0000
9662330 0.0000 1.0000
9662447 0.0000 1.0000
9662815 0.0000 1.0000
9662867 0.0000 1.0000
9662970 0.0000 1.0000
9663512 0.0000 1.0000
9663724 0.0000 1.0000
9663831 0.0000 1.0000
9663871 0.0000 1.0000
9664378 0.0000 1.0000
9664405 0.0000 1.0000
9664484 0.0000 1.0000
9664618 0.0000 1.0000
9664648 0.0000 1.0000
9664649 0.0000 1.0000
9665319 0.0000 1.0000
9665349 0.0000 1.0000
9665438 0.0000 1.0000
9665466 0.0000 1.0000
9665494 0.0000 1.0000
9665520 0.0000 1.0000
9665740 0.0000 1.0000
9665777 0.0000 1.0000
9665819 0.0000 1.0000
9665860 0.0000 1.0000
9665879 0.0000 1.0000
9665884 0.0000 1.0000
9666120 0.0000 1.0000
9666141 0.0000 1.0000
9666173 0.0000 1.0000
9666239 0.0000 1.0000
9666244 0.0000 1.0000
9666275 0.0000 1.0000
9666301 0.0000 1.0000
9666386 0.0000 1.0000
9666497 0.0000 1.0000
9666519 0.0000 1.0000
9666555 0.0000 1.0000
9666573 0.0000 1.0000
9666605 0.0000 1.0000
9666637 0.0000 1.0000
9666764 0.0000 1.0000
9666798 0.0000 1.0000
9666819 0.0000 1.0000
9666838 0.0000 1.0000
9666973 0.0000 1.0000
9666978 0.0000 1.0000
9667205 0.0000 1.0000
9667228 0.0000 1.0000
9667274 0.0000 1.0000
9667427 0.0000 1.0000
9667469 0.0000 1.0000
9668144 0.0000 1.0000
9668209 0.0000 1.0000
9668282 0.0000 1.0000
9668298 0.0000 1.0000
9668352 0.0000 1.0000
9668379 0.0000 1.0000
9668463 0.0000 1.0000
9668755 0.0000 1.0000
9669006 0.0000 1.0000
9669032 0.0000 1.0000
9669153 0.0000 1.0000
9669180 0.0000 1.0000
9669424 0.0000 1.0000
9669513 0.0000 1.0000
9669696 0.0000 1.0000
9669781 0.0000 1.0000
9669972 0.0000 1.0000
9670012 0.0000 1.0000
9670067 0.0000 1.0000
9670168 0.0000 1.0000
9670223 0.0000 1.0000
9670531 0.0000 1.0000
9670542 0.0000 1.0000
9670824 0.0000 1.0000
9670849 0.0000 1.0000
9670990 0.0000 1.0000
9671286 0.0000 1.0000
9671391 0.0000 1.0000
9671795 0.0000 1.0000
9672119 0.0000 1.0000
9672144 0.0000 1.0000
9672161 0.0000 1.0000
9672336 0.0000 1.0000
9672388 0.0000 1.0000
9672438 0.0000 1.0000
9672589 0.0000 1.0000
9672768 0.0000 1.0000
9672854 0.0000 1.0000
9672878 0.0000 1.0000
9673035 0.0000 1.0000
9673038 0.0000 1.0000
9673040 0.0000 1.0000
9674016 0.0000 1.0000
9674348 0.0000 1.0000
9674451 0.0000 1.0000
9674729 0.0000 1.0000
9674962 0.0000 1.0000
9674969 0.0000 1.0000
9675068 0.0000 1.0000
9675181 0.0000 1.0000
9675568 0.0000 1.0000
9676040 0.0000 1.0000
9676075 0.0000 1.0000
9676138 0.0000 1.0000
9676158 0.0000 1.0000
9676252 0.0000 1.0000
9676342 0.0000 1.0000
9676578 0.0000 1.0000
9677007 0.0000 1.0000
9677173 0.0000 1.0000
9677222 0.0000 1.0000
9677379 0.0000 1.0000
9677483 0.0000 1.0000
9677808 0.0000 1.0000
9678156 0.0000 1.0000
9678295 0.0000 1.0000
9678325 0.0000 1.0000
9678352 0.0000 1.0000
9678396 0.0000 1.0000
9678432 0.0000 1.0000
9678729 0.0000 1.0000
9678857 0.0000 1.0000
9678879 0.0000 1.0000
9678943 0.0000 1.0000
9679251 0.0000 1.0000
9679434 0.0000 1.0000
9679459 0.0000 1.0000
9679502 0.0000 1.0000
9679600 0.0000 1.0000
9679637 0.0000 1.0000
9679657 0.0000 1.0000
9679681 0.0000 1.0000
9679739 0.0000 1.0000
9679743 0.0000 1.0000
9679800 0.0000 1.0000
9679821 0.0000 1.0000
9679849 0.0000 1.0000
9679956 0.0000 1.0000
9679966 0.0000 1.0000
9680032 0.0000 1.0000
9680078 0.0000 1.0000
9680087 0.0000 1.0000
9680109 0.0000 1.0000
9680110 0.0000 1.0000
9680118 0.0000 1.0000
9680151 0.0000 1.0000
9680189 0.0000 1.0000
9680428 0.0000 1.0000
9680442 0.0000 1.0000
9680554 0.0000 1.0000
9680580 0.0000 1.0000
9680621 0.0000 1.0000
